subplot,veg_plot,quadrant,species,base_D,height_2021,collection_date,quadrant_fern_tally,,,,,,,,,
C01E,SE,NW,AMEL,1.15,13.5,7/26/21,,,,,,,,,,
C01E,SE,NW,QURU,2.5,9.4,7/26/21,,,,,,,,,,
C01E,SE,NW,ACRU,1.1,7.9,7/26/21,,,,,,,,,,
C01E,SE,NW,ACRU,1.6,10.5,7/26/21,,,,,,,,,,
C01E,SE,NW,ACRU,1,6.4,7/26/21,,,,,,,,,,
C01E,SE,NW,ACRU,1.1,7.6,7/26/21,,,,,,,,,,
C01E,SE,NW,ACRU,1,6,7/26/21,,,,,,,,,,
C01E,SE,NW,ACRU,1,8,7/26/21,,,,,,,,,,
C01E,SE,NW,QURU,0.6,5,7/26/21,,,,,,,,,,
C01E,SW,NW,AMEL,1.35,14.5,7/26/21,,,,,,,,,,
C01E,SW,NW,ACPE,1.1,10.7,7/26/21,,,,,,,,,,
C01E,SW,NW,AMEL,3.35,25.9,7/26/21,,,,,,,,,,
C01E,SW,NW,ACRU,1.7,11.4,7/26/21,,,,,,,,,,
C01E,SW,NW,AMEL,1.2,11.1,7/26/21,,,,,,,,,,
C01E,SW,NW,ACRU,0.95,7.1,7/26/21,,,,,,,,,,
C01E,NW,NW,AMEL,1.2,9,7/26/21,,,,,,,,,,
C01E,NW,NW,ACRU,0.9,4.9,7/26/21,,,,,,,,,,
C01E,NW,NW,QURU,1.3,8.7,7/26/21,,,,,,,,,,
B02E,NE,NW,ACRU,7.1,13.3,7/27/21,,,,,,,,,,
B02E,SE,NW,ACPE,0.9,7.6,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,4.3,25.7,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,4.1,24,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.35,13.4,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,3.05,13,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,0.7,8,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.1,11.9,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.7,12.4,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1,15,7/27/21,,,,,,,,,,
B02E,SE,NW,QURU,9.4,48.2,7/27/21,,,,,,,,,,
B02E,SE,NW,AMEL,5,74.3,7/27/21,,,,,,,,,,
B02E,SE,NW,QURU,3,29,7/27/21,,,,,,,,,,
B02E,SE,NW,QURU,3.8,32.4,7/27/21,,,,,,,,,,
B02E,SE,NW,AMEL,7.4,73.8,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,2,9.4,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.05,5,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,2.7,19.8,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.1,5.5,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.2,6,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.1,7.5,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,0.8,10,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,3.05,13,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.35,10.6,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,3.1,22.4,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,3,20.4,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1,6.9,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.9,14.5,7/27/21,,,,,,,,,,
B02E,SW,NW,AMEL,4,50.1,7/27/21,,,,,,,,,,
B02E,SW,NW,AMEL,3.95,49.4,7/27/21,,,,,,,,,,
B02E,SW,NW,AMEL,2.75,36.5,7/27/21,,,,,,,,,,
B02E,SW,NW,AMEL,1.15,10.7,7/27/21,,,,,,,,,,
B02E,SW,NW,AMEL,4.55,49.1,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,2.2,14.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.1,7.8,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,0.9,7.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.45,10.1,7/27/21,,,,,,,,,,
B02E,SW,NW,AMEL,4.3,48.5,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,2.25,15.2,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.1,12.3,7/27/21,,,,,,,,,,
B02E,SW,NW,AMEL,1.9,15.5,7/27/21,,,,,,,,,,
B02E,SW,NW,AMEL,1.35,12.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,0.8,5.5,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.15,9.7,7/27/21,,,,,,,,,,
B02E,SW,NW,AMEL,3.95,56.5,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,3.1,22,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.1,5.6,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,3.3,17,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.1,7.4,7/27/21,,,,,,,,,,
B02E,NW,NW,ACPE,1.2,8.5,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1,4,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.1,7.8,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.1,5,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,3,16.5,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,1.2,13.2,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,1.2,8.7,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,1.6,7.8,7/27/21,,,,,,,,,,
B01W,NE,NW,ACPE,0.9,5.8,7/27/21,,,,,,,,,,
B01W,NE,NW,QURU,2.1,10.1,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,1,9.4,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,1,7.4,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,1.1,9.7,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,0.95,8.6,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,2.1,13.3,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,0.85,8.6,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,0.95,8.2,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,1,7.8,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,1.6,11.1,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,0.6,4.3,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,0.9,8.4,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,1.1,9.8,7/27/21,,,,,,,,,,
B01W,NE,NW,ACRU,3.5,13.4,7/27/21,,,,,,,,,,
B01W,NE,NW,FAGR,12.3,147,7/27/21,,,,,,,,,,
B01W,NE,NW,FAGR,10.2,181,7/27/21,,,,,,,,,,
B01W,SE,NW,ACRU,1.7,11.4,7/27/21,,,,,,,,,,
B01W,SE,NW,ACRU,1.1,10,7/27/21,,,,,,,,,,
B01W,SE,NW,ACRU,1.15,6,7/27/21,,,,,,,,,,
B01W,SE,NW,ACRU,2.1,14,7/27/21,,,,,,,,,,
B01W,SE,NW,ACRU,1.3,8,7/27/21,,,,,,,,,,
B01W,SE,NW,ACRU,1.1,12.5,7/27/21,,,,,,,,,,
B01W,SE,NW,ACPE,1.1,6,7/27/21,,,,,,,,,,
B01W,SW,NW,FAGR,9.65,35.2,7/27/21,,,,,,,,,,
B02W,NE,NW,ACRU,1.35,5.5,7/27/21,,,,,,,,,,
B02W,NE,NW,ACRU,2.1,9,7/27/21,,,,,,,,,,
B02W,NE,NW,ACRU,1.1,8.5,7/27/21,,,,,,,,,,
B02W,NE,NW,ACRU,1.35,9.5,7/27/21,,,,,,,,,,
B02W,NE,NW,ACPE,4.45,25,7/27/21,,,,,,,,,,
B02W,SE,NW,ACRU,2.05,12.2,7/27/21,,,,,,,,,,
B02W,SE,NW,ACRU,5.25,16.7,7/27/21,,,,,,,,,,
B02W,SE,NW,ACRU,2.05,11.7,7/27/21,,,,,,,,,,
B02W,SE,NW,ACRU,2.75,15.3,7/27/21,,,,,,,,,,
B02W,SE,NW,ACRU,5.5,22.1,7/27/21,,,,,,,,,,
B02W,SE,NW,ACRU,2.15,13.6,7/27/21,,,,,,,,,,
B02W,SE,NW,ACRU,3.7,16.4,7/27/21,,,,,,,,,,
B02W,SE,NW,ACRU,1.8,9.6,7/27/21,,,,,,,,,,
B02W,SE,NW,ACPE,2.6,16.8,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,3.55,18,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,2.7,14.5,7/27/21,,,,,,,,,,
B02W,SW,NW,ACPE,2,8,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,2.25,14,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,2.7,12,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.6,12.4,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.75,13.9,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,3.05,15.8,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.35,9.6,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,2.1,12,7/27/21,,,,,,,,,,
B02W,SW,NW,FAGR,11.5,94.1,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.1,9,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,3.3,13.4,7/27/21,,,,,,,,,,
B02W,SW,NW,ACPE,2.1,12.4,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.6,6.4,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.7,11.7,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.6,8.4,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.1,7.9,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.7,12.7,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.35,10.5,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,2.2,9.9,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,1.6,8.4,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,2.5,12.5,7/27/21,,,,,,,,,,
B02W,SW,NW,ACRU,2.45,21.5,7/27/21,,,,,,,,,,
B02W,NW,NW,AMEL,4.4,36.6,7/27/21,,,,,,,,,,
B02W,NW,NW,AMEL,1.35,12.2,7/27/21,,,,,,,,,,
B02W,NW,NW,ACPE,0.7,4.8,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.95,15.4,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,2.1,12.5,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,2.1,11.4,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.5,7.7,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,2.7,12.2,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,2.15,11.2,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.45,7.7,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.55,7.6,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.85,14.3,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.15,13.1,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.85,11.8,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,2.25,11.8,7/27/21,,,,,,,,,,
B02E,NE,NW,ACPE,2.2,11.6,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,2,9.7,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.8,6.8,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.6,12.7,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,2.45,13.3,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,2.7,9.1,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.35,10.6,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.3,7.4,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.5,10.2,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.5,11.8,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,1.55,9.6,7/27/21,,,,,,,,,,
B02E,NE,NW,ACRU,2.5,13.4,7/27/21,,,,,,,,,,
B02E,SE,NW,ACPE,0.6,7,7/27/21,,,,,,,,,,
B02E,SE,NW,ACPE,2.2,11.5,7/27/21,,,,,,,,,,
B02E,SE,NW,ACPE,1.7,7.5,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,0.75,6.4,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.8,13,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,2.2,16.3,7/27/21,,,,,,,,,,
B02E,SE,NW,ACPE,1.1,9,7/27/21,,,,,,,,,,
B02E,SE,NW,ACRU,1.1,5.9,7/27/21,,,,,,,,,,
B02E,SE,NW,ACPE,1.7,7.9,7/27/21,,,,,,,,,,
B02E,SE,NW,FAGR,8.85,47.4,7/27/21,,,,,,,,,,
B02E,SE,NW,ACPE,8.05,67.8,7/27/21,,,,,,,,,,
B02E,SE,NW,FAGR,5.3,31.5,7/27/21,,,,,,,,,,
B02E,SE,NW,ACPE,1.1,4.6,7/27/21,,,,,,,,,,
B02E,SE,NW,FAGR,6.1,32.8,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.5,8.8,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.85,8.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.35,8.5,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.6,9.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.3,9.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.7,9.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.6,7.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.35,7.7,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.7,7.5,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.75,8.3,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1,8.3,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.1,7.6,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.2,7.2,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.65,8.3,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.8,6.6,7/27/21,,,,,,,,,,
B02E,SW,NW,ACPE,10.85,106.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACPE,7.5,78.7,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.35,9.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.7,10.6,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.1,7.4,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.1,6.8,7/27/21,,,,,,,,,,
B02E,SW,NW,ACPE,8.3,66.6,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.35,9.7,7/27/21,,,,,,,,,,
B02E,SW,NW,ACPE,1.1,8.6,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,0.9,5.3,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.4,7.3,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.4,7.8,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,2.15,14.2,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.2,7.3,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.2,8.6,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.55,7.3,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.8,10.8,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.35,10.7,7/27/21,,,,,,,,,,
B02E,SW,NW,FAGR,5.3,60.6,7/27/21,,,,,,,,,,
B02E,SW,NW,ACPE,2,17.2,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.2,8.8,7/27/21,,,,,,,,,,
B02E,SW,NW,ACRU,1.05,5.4,7/27/21,,,,,,,,,,
B02E,NW,NW,ACPE,1.1,9.5,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1,8.5,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.15,9,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.4,9.5,7/27/21,,,,,,,,,,
B02E,NW,NW,AMEL,1.8,20.5,7/27/21,,,,,,,,,,
B02E,NW,NW,ACPE,1.1,10.5,7/27/21,,,,,,,,,,
B02E,NW,NW,AMEL,3.5,33.5,7/27/21,,,,,,,,,,
B02E,NW,NW,ACPE,1.7,14,7/27/21,,,,,,,,,,
B02E,NW,NW,AMEL,3,20.6,7/27/21,,,,,,,,,,
B02E,NW,NW,AMEL,2.85,16,7/27/21,,,,,,,,,,
B02E,NW,NW,AMEL,4,27.2,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.1,9.5,7/27/21,,,,,,,,,,
B02E,NW,NW,AMEL,1.6,7.1,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.1,11,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.1,8,7/27/21,,,,,,,,,,
B02E,NW,NW,AMEL,1.1,11,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,0.8,5.2,7/27/21,,,,,,,,,,
B02E,NW,NW,AMEL,1.3,7,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,1.1,13.3,7/27/21,,,,,,,,,,
B02E,NW,NW,ACRU,0.9,7.6,7/27/21,,,,,,,,,,
B01E,NE,NW,ACPE,1.3,6.3,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,2.1,13.6,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.35,6.4,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,0.8,5.4,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,2.3,7.2,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.4,8.3,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.35,4.4,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.4,10.7,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.25,7.2,7/27/21,,,,,,,,,,
B01E,NE,NW,ACPE,0.8,5.6,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,3.05,11.6,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1,8.6,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.7,9.1,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,2.2,15.1,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.9,17.8,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.35,7.2,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,2.2,13.5,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1,7.7,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.2,8.3,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.4,6.7,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,0.3,4.1,7/27/21,,,,,,,,,,
B01E,NE,NW,ACPE,1.1,8.8,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,3.1,15.7,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,0.95,3.8,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.35,9.6,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.25,10.9,7/27/21,,,,,,,,,,
B01E,NE,NW,ACRU,1.1,4.3,7/27/21,,,,,,,,,,
B01E,NE,NW,PIST,5.1,29.5,7/27/21,,,,,,,,,,
B03W,NW,NW,ACPE,1.5,14,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,4.1,28.7,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,1,6,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,3.4,27.3,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,2.9,28.8,7/26/21,,,,,,,,,,
B03W,NW,SE,AMEL,2.8,34.9,7/26/21,,,,,,,,,,
B03W,NW,SE,FAGR,15.8,194.5,7/26/21,,,,,,,,,,
B03W,NW,SE,ACRU,1.1,9.7,7/26/21,,,,,,,,,,
B03W,NW,SE,ACRU,2,18,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.2,9,7/26/21,,,,,,,,,,
B03W,NW,SE,AMEL,3.1,22.5,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.1,9.2,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.2,10.9,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.2,8.9,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.5,10.3,7/26/21,,,,,,,,,,
B03W,NW,SE,ACRU,1.1,9.6,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.1,8.2,7/26/21,,,,,,,,,,
B03W,NW,SE,ACRU,1.2,7.8,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.15,7.1,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,0.9,9.5,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,2,8.1,7/26/21,,,,,,,,,,
B03W,NW,SE,AMEL,1.7,34.1,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,0.9,5.1,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.1,7.8,7/26/21,,,,,,,,,,
B03W,NW,SE,QURU,1.3,14,7/26/21,,,,,,,,,,
B03W,NW,SE,QURU,0.8,19.7,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.7,9,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1,8.5,7/26/21,,,,,,,,,,
B03W,NW,SE,ACRU,0.9,11.1,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1,5.8,7/26/21,,,,,,,,,,
B03W,NW,SE,ACRU,1.8,15.2,7/26/21,,,,,,,,,,
B03W,NW,SE,ACRU,1.15,8.1,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1.45,8.9,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1,8,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,1,6.5,7/26/21,,,,,,,,,,
B03W,NW,SE,ACPE,0.4,6.1,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,1.5,11.8,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,3,25.1,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,3,14,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,1.7,16,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,3.2,27,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,3.05,12,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,3.5,34.5,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,2.1,19,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,1.1,10,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,1.5,15.1,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,1.1,15,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,3.2,29.4,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,3,19,7/26/21,,,,,,,,,,
B03W,SW,NW,ACPE,0.7,7.1,7/26/21,,,,,,,,,,
B03W,SW,NW,ACPE,1,4.5,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,2.15,16,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,0.95,10,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,3,7,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,1,10,7/26/21,,,,,,,,,,
B03W,SW,NW,ACPE,2.8,16,7/26/21,,,,,,,,,,
B03W,SW,NW,ACRU,3,25,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,3.35,14.9,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,1.85,14.8,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,1.7,9.9,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,3.3,20,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,2.15,15.5,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,2.3,12.2,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,4.15,26.3,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,3.3,15.2,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,2.15,11.1,7/26/21,,,,,,,,,,
B03W,SW,SE,QURU,11.7,25,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,1.5,12.3,7/26/21,,,,,,,,,,
B03W,SW,SE,QURU,4.1,9,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,2.1,14.1,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,3.7,16,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,2.1,14.9,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,3,13.5,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,3.2,16.2,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,2.1,10,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,2.2,11.6,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,1.1,5,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,1.7,9.5,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,3.5,19,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,2.4,13,7/26/21,,,,,,,,,,
B03W,SW,SE,ACRU,5,22,7/26/21,,,,,,,,,,
B03W,SW,SE,ACPE,2.2,12.4,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,0.9,7.1,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,3,21.1,7/26/21,,,,,,,,,,
B03E,NW,SE,AMEL,0.8,4.5,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,1.8,17.5,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,3.7,16.7,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,2.5,15.6,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,2.4,18.9,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,1,8.5,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,0.9,9.2,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,1,10.7,7/26/21,,,,,,,,,,
B03W,NE,NW,AMEL,4.55,40.5,7/26/21,,,,,,,,,,
B03W,NE,NW,AMEL,3.5,34,7/26/21,,,,,,,,,,
B03W,NE,NW,AMEL,4.4,30.3,7/26/21,,,,,,,,,,
B03W,NE,NW,AMEL,4.2,38.6,7/26/21,,,,,,,,,,
B03W,NE,NW,ACRU,1,7.3,7/26/21,,,,,,,,,,
B03W,NE,NW,ACRU,1.3,12.4,7/26/21,,,,,,,,,,
B03W,NE,NW,ACRU,1.3,8.4,7/26/21,,,,,,,,,,
